Pyranine in Acetonitrile,,
Wavelength (nm),Abs,
410.3859253,0.05052601174,
410.192688,0.04966017976,
409.9995117,0.05087982118,
409.806366,0.05173024163,
409.5744934,0.05323955417,
409.3813171,0.05207552016,
409.1880798,0.05160778388,
408.9948425,0.05316760391,
408.8016052,0.05187732354,
408.608429,0.05340383202,
408.3764954,0.05664580688,
408.1833191,0.05240562558,
407.9900513,0.05602940917,
407.7967529,0.05923373252,
407.6035156,0.06026862189,
407.4102478,0.05657010525,
407.1783142,0.05642077699,
406.9850464,0.06063028425,
406.7917175,0.06010511518,
406.5984192,0.06413345784,
406.4051208,0.06486046314,
406.1731873,0.06626205146,
405.9798584,0.06192436442,
405.786499,0.06458557397,
405.5932007,0.06910973042,
405.3998718,0.06407549232,
405.2065125,0.06960859895,
404.9745178,0.0705139786,
404.7811584,0.07463407516,
404.5878296,0.07189828157,
404.3944702,0.08207558841,
404.2010803,0.07840993255,
404.0077209,0.0715649873,
403.7756348,0.083363235,
403.5822754,0.08063916862,
403.3888855,0.0884321928,
403.1954651,0.0940939635,
403.0020447,0.08755869418,
402.8086243,0.09411354363,
402.5765381,0.09503915161,
402.3830872,0.09767243266,
402.1896667,0.1031196415,
401.9962158,0.106753625,
401.8027649,0.1094714478,
401.6093445,0.1141580641,
401.3771973,0.121502459,
401.1837463,0.1226769537,
400.9902344,0.1248949021,
400.7967529,0.1288550049,
400.6032715,0.1334068179,
400.40979,0.1373654902,
400.1775818,0.1401155889,
399.9841003,0.1452322155,
399.7905884,0.1481639594,
399.5971069,0.1515560299,
399.4035339,0.1577292383,
399.210022,0.1606688052,
398.9777832,0.1573429108,
398.7842407,0.1655960679,
398.5906982,0.1678140908,
398.3971252,0.1707419753,
398.2035828,0.1718961895,
398.0100098,0.1794093251,
397.777771,0.1845192909,
397.584198,0.1818823963,
397.3905945,0.1900073588,
397.196991,0.1884734929,
397.0033875,0.19203116,
396.8098145,0.1930170208,
396.5774536,0.191687867,
396.3838501,0.1864884347,
396.1902466,0.189511925,
395.996582,0.1913303286,
395.8029785,0.1855471432,
395.609314,0.1871817261,
395.3769836,0.1842160523,
395.1832886,0.1783338785,
394.9896545,0.1801625341,
394.79599,0.1832239777,
394.602356,0.1764028817,
394.4086609,0.1680043489,
394.1762085,0.1670470983,
393.9825439,0.1656999737,
393.7888794,0.1620476395,
393.5951538,0.1587787122,
393.4014282,0.1542565227,
393.2077332,0.1515382826,
392.9752808,0.1458680481,
392.7815552,0.1396780759,
392.5878296,0.141382888,
392.394104,0.1355594099,
392.2003479,0.1315482408,
392.0065918,0.1281558275,
391.7741089,0.1230168343,
391.5803223,0.1244182214,
391.3865356,0.1188098639,
391.1927795,0.1185679436,
390.9990234,0.1203345731,
390.8052063,0.1109065861,
390.5726624,0.1147451624,
390.3788757,0.1129324436,
390.1850891,0.1107139736,
389.991272,0.1067752689,
389.7974548,0.1049288958,
389.6036072,0.108584322,
389.3710327,0.1026565209,
389.1771851,0.1000057831,
388.9833679,0.09862662852,
388.7895203,0.1010367125,
388.5956726,0.09986654669,
388.401825,0.1029971614,
388.2079468,0.1009413749,
387.9753113,0.1049816683,
387.7814331,0.0988021493,
387.5875244,0.103909865,
387.3936768,0.1030291617,
387.1997681,0.1037995592,
387.0058594,0.103353709,
386.7731934,0.1074110717,
386.5792542,0.1084003523,
386.385376,0.1094268188,
386.1914368,0.104037337,
385.9974976,0.1123144254,
385.8035889,0.1106757969,
385.5708313,0.1089358702,
385.3768921,0.1169118285,
385.1829529,0.114433527,
384.9889832,0.1135902479,
384.7950134,0.1149194986,
384.6010437,0.1198431179,
384.4070435,0.1233970821,
384.1742859,0.1230240911,
383.9802856,0.1258689314,
383.7862549,0.1296237707,
383.5923157,0.1215400547,
383.3982849,0.1271043569,
383.2042542,0.1298285127,
382.9714355,0.1317079365,
382.7774353,0.1364397854,
382.5834045,0.135598883,
382.3893433,0.1393649131,
382.195282,0.1396102756,
382.0012817,0.1417865008,
381.8072205,0.1441288739,
381.5743408,0.1509767026,
381.3802795,0.1491062939,
381.1861877,0.1474690586,
380.9921265,0.1542191952,
380.7980347,0.1561350822,
380.6039124,0.1560686231,
380.3710327,0.155410856,
380.1769104,0.1575316042,
379.9828491,0.1625936925,
379.7886963,0.1630025059,
379.594574,0.1646677852,
379.4004822,0.1623460501,
379.2063293,0.1633471251,
378.9733887,0.1688738465,
378.7792358,0.1681001335,
378.585083,0.166490227,
378.3909302,0.1675623059,
378.1967468,0.1756878793,
378.002594,0.1662100255,
377.8084106,0.1706322134,
377.5754089,0.1708875149,
377.3812256,0.1657792926,
377.1870422,0.1654851884,
376.9928284,0.1689874232,
376.7986145,0.1740717888,
376.6044312,0.1679291576,
376.3713379,0.164732039,
376.1771545,0.1723831892,
375.9829407,0.1655454338,
375.7886658,0.1702843904,
375.5944519,0.1636206061,
375.4002075,0.1672279984,
375.2059631,0.1641584039,
374.9728699,0.1622989923,
374.778595,0.1597582251,
374.5843506,0.1605290473,
374.3900757,0.1605373621,
374.1958008,0.1586476564,
374.0014954,0.1555126756,
373.8072205,0.1558834463,
373.5740662,0.1524968445,
373.3797607,0.1555203497,
373.1854553,0.1485293061,
372.9911499,0.1505235285,
372.796814,0.1444435418,
372.6025085,0.1499325484,
372.4081421,0.1499429345,
372.1749878,0.1398524046,
371.9806519,0.1433655322,
371.7862854,0.1474694312,
371.5919495,0.1471075416,
371.3976135,0.1407334805,
371.2032166,0.1400879025,
370.9699707,0.145273596,
370.7756042,0.1413215697,
370.5812073,0.1371124089,
370.3868103,0.1417531222,
370.1924438,0.1387203932,
369.9980469,0.1440687031,
369.8036194,0.1487117708,
369.5703125,0.1446592212,
369.3759155,0.142708689,
369.1815186,0.1469961554,
368.9870911,0.1478966326,
368.7926331,0.144734174,
368.5982056,0.1515084505,
368.4037781,0.1490125656,
368.1704102,0.1471508145,
367.9759827,0.1505450308,
367.7814941,0.149715811,
367.5870667,0.1484911144,
367.3925476,0.1497484893,
367.1980591,0.1530262977,
367.0036316,0.1562107652,
366.7702026,0.1532878429,
366.5757141,0.160291791,
366.3812256,0.1568571329,
366.1867065,0.1573304832,
365.992218,0.1592676193,
365.7976685,0.1583887488,
365.6031494,0.1548148841,
365.3697205,0.1563341916,
365.1752014,0.1579015404,
364.9806213,0.1550068557,
364.7861023,0.1601071656,
364.5915527,0.1575625986,
364.3969727,0.1619726866,
364.2024231,0.1598760486,
364.0078735,0.1600940675,
363.7743835,0.1639537811,
363.5797729,0.1623181403,
363.3851929,0.1588390768,
363.1906433,0.1588659436,
362.9960327,0.1541116089,
362.8014221,0.1565705538,
362.6068115,0.1579713672,
362.373291,0.1572625935,
362.1786499,0.1617297977,
361.9840088,0.1625455916,
361.7893982,0.1584684998,
361.5947876,0.1576136947,
361.400116,0.1556905359,
361.2054749,0.1578097641,
360.9718933,0.1538563669,
360.7772217,0.1546207517,
360.5825806,0.1544571817,
360.3879089,0.1548704654,
360.1932373,0.154192239,
359.9985657,0.1517398208,
359.8038635,0.1521313339,
359.5702515,0.1485203058,
359.3755493,0.1460002214,
359.1808167,0.15378277,
358.9861145,0.1485859007,
358.7914124,0.1478013396,
358.5966797,0.14045389,
358.401947,0.1415865421,
358.2072449,0.1370086372,
357.9735413,0.1419193149,
357.7788086,0.1436078399,
357.5840454,0.1381411254,
357.3892822,0.1351021826,
357.1945496,0.134856984,
356.9997864,0.1342108995,
356.8049927,0.1338753551,
356.5712585,0.1318797171,
356.3764954,0.1273495257,
356.1817322,0.1256430298,
355.9869385,0.1283635944,
355.7921143,0.1241328418,
355.5973206,0.1236264408,
355.4025269,0.1248171553,
355.1687622,0.1210085154,
354.9739075,0.1218765154,
354.7791138,0.1185928062,
354.5842896,0.1203434542,
354.3894348,0.1155455634,
354.1945801,0.1140245572,
353.9997253,0.119093813,
353.8049011,0.1130534634,
353.5710449,0.1136458963,
353.3762207,0.1129220054,
353.1813354,0.1144207194,
352.9864502,0.1161122918,
352.7915955,0.1138809249,
352.5966797,0.1124996617,
352.401825,0.1175718158,
352.2069397,0.1114379093,
351.9730225,0.1114864573,
351.7781677,0.1104261726,
351.5832214,0.1151489764,
351.3883057,0.1114980355,
351.1933899,0.1144563332,
350.9984436,0.1094214246,
